Motor_Raw,MT6_Raw,Motor_Accum,MT6_Accum,Output_Accum,Progress_Perc
303.223,351.013,-1703.408,-379.402,-113.384,1.2
299.795,350.266,-1706.836,-380.149,-113.608,1.2
296.367,349.607,-1710.263,-380.808,-113.805,1.2
292.764,348.882,-1713.867,-381.533,-114.021,1.2
289.248,348.223,-1717.382,-382.192,-114.218,1.2
285.908,347.542,-1720.722,-382.873,-114.422,1.2
282.481,346.773,-1724.150,-383.642,-114.652,1.2
279.141,346.069,-1727.490,-384.346,-114.862,1.2
275.625,345.410,-1731.006,-385.005,-115.059,1.2
272.197,344.751,-1734.433,-385.664,-115.256,1.2
268.682,344.092,-1737.949,-386.323,-115.453,1.2
265.342,343.477,-1741.289,-386.938,-115.637,1.2
261.739,342.708,-1744.892,-387.707,-115.867,1.2
258.311,341.982,-1748.320,-388.433,-116.083,1.2
254.795,341.235,-1751.836,-389.180,-116.307,1.2
251.192,340.488,-1755.439,-389.927,-116.530,1.2
247.764,339.741,-1758.867,-390.674,-116.753,1.2
244.248,339.016,-1762.383,-391.399,-116.970,1.2
240.821,338.247,-1765.810,-392.168,-117.200,1.3
237.393,337.434,-1769.238,-392.981,-117.443,1.3
234.053,336.709,-1772.578,-393.706,-117.659,1.3
230.537,335.896,-1776.093,-394.519,-117.902,1.3
227.198,335.105,-1779.433,-395.310,-118.139,1.3
223.682,334.336,-1782.949,-396.079,-118.368,1.3
220.342,333.567,-1786.289,-396.848,-118.598,1.3
216.914,332.776,-1789.716,-397.639,-118.835,1.3
213.574,332.029,-1793.056,-398.386,-119.058,1.3
210.147,331.172,-1796.484,-399.243,-119.314,1.3
206.895,330.491,-1799.736,-399.924,-119.518,1.3
203.379,329.722,-1803.252,-400.693,-119.747,1.3
199.951,328.931,-1806.679,-401.484,-119.984,1.3
196.612,328.162,-1810.019,-402.253,-120.214,1.3
193.096,327.371,-1813.535,-403.044,-120.450,1.3
189.668,326.624,-1816.963,-403.791,-120.673,1.3
186.240,325.920,-1820.390,-404.495,-120.883,1.3
182.901,325.129,-1823.730,-405.286,-121.120,1.3
179.473,324.316,-1827.158,-406.099,-121.363,1.3
176.133,323.591,-1830.498,-406.824,-121.579,1.3
172.617,322.778,-1834.013,-407.637,-121.822,1.3
169.278,321.965,-1837.353,-408.450,-122.065,1.3
165.850,321.218,-1840.781,-409.197,-122.289,1.3
162.334,320.427,-1844.296,-409.988,-122.525,1.3
159.082,319.658,-1847.549,-410.757,-122.755,1.3
155.567,319.065,-1851.064,-411.350,-122.932,1.3
152.227,318.318,-1854.404,-412.097,-123.155,1.3
149.063,317.703,-1857.568,-412.712,-123.339,1.3
145.899,316.934,-1860.732,-413.481,-123.569,1.3
142.383,316.077,-1864.248,-414.338,-123.825,1.3
138.955,315.088,-1867.675,-415.327,-124.121,1.3
135.352,313.967,-1871.279,-416.448,-124.456,1.3
132.012,313.110,-1874.619,-417.305,-124.712,1.3
128.584,312.561,-1878.047,-417.854,-124.876,1.3
125.069,312.012,-1881.562,-418.403,-125.040,1.3
121.729,311.506,-1884.902,-418.909,-125.191,1.3
118.389,310.869,-1888.242,-419.546,-125.382,1.3
115.137,310.122,-1891.494,-420.293,-125.605,1.3
111.709,309.353,-1894.922,-421.062,-125.835,1.3
108.545,308.628,-1898.086,-421.787,-126.051,1.3
105.118,307.881,-1901.513,-422.534,-126.275,1.3
101.778,307.156,-1904.853,-423.259,-126.491,1.4
98.438,306.387,-1908.193,-424.028,-126.721,1.4
95.098,305.618,-1911.533,-424.797,-126.951,1.4
91.670,304.871,-1914.961,-425.544,-127.174,1.4
88.330,304.146,-1918.301,-426.269,-127.391,1.4
84.903,303.377,-1921.728,-427.038,-127.621,1.4
81.475,302.629,-1925.156,-427.786,-127.844,1.4
78.047,301.904,-1928.584,-428.511,-128.061,1.4
74.444,301.135,-1932.187,-429.280,-128.291,1.4
70.928,300.388,-1935.703,-430.027,-128.514,1.4
67.412,299.575,-1939.218,-430.840,-128.757,1.4
63.721,298.718,-1942.910,-431.697,-129.013,1.4
60.205,297.839,-1946.425,-432.576,-129.275,1.4
56.514,297.026,-1950.117,-433.389,-129.518,1.4
52.823,296.169,-1953.808,-434.246,-129.775,1.4
49.307,295.225,-1957.324,-435.190,-130.057,1.4
45.615,294.346,-1961.015,-436.069,-130.320,1.4
42.012,293.401,-1964.619,-437.014,-130.602,1.4
38.408,292.522,-1968.222,-437.893,-130.865,1.4
34.893,291.731,-1971.738,-438.684,-131.101,1.4
31.289,290.830,-1975.341,-439.585,-131.370,1.4
27.774,290.083,-1978.857,-440.332,-131.593,1.4
24.434,289.270,-1982.197,-441.145,-131.836,1.4
20.918,288.413,-1985.713,-442.002,-132.093,1.4
17.491,287.644,-1989.140,-442.771,-132.322,1.4
14.063,286.809,-1992.568,-443.606,-132.572,1.4
10.635,285.974,-1995.996,-444.441,-132.821,1.4
7.295,285.183,-1999.336,-445.232,-133.058,1.4
3.867,284.304,-2002.763,-446.111,-133.320,1.4
0.352,283.535,-2006.279,-446.880,-133.550,1.4
357.012,282.832,-2009.619,-447.583,-133.760,1.4
353.584,282.063,-2013.046,-448.352,-133.990,1.4
350.244,281.338,-2016.386,-449.077,-134.207,1.4
346.905,280.613,-2019.726,-449.802,-134.424,1.4
343.477,279.822,-2023.154,-450.593,-134.660,1.4
340.049,279.097,-2026.582,-451.318,-134.877,1.4
336.709,278.372,-2029.921,-452.043,-135.093,1.4
333.106,277.603,-2033.525,-452.812,-135.323,1.4
329.678,276.878,-2036.953,-453.537,-135.540,1.4
326.250,276.086,-2040.380,-454.329,-135.776,1.5
322.823,275.317,-2043.808,-455.098,-136.006,1.5
319.395,274.592,-2047.236,-455.823,-136.223,1.5
315.967,273.823,-2050.664,-456.592,-136.453,1.5
312.364,273.032,-2054.267,-457.383,-136.689,1.5
309.024,272.307,-2057.607,-458.108,-136.906,1.5
305.596,271.560,-2061.035,-458.855,-137.129,1.5
302.080,270.835,-2064.550,-459.580,-137.346,1.5
298.653,270.154,-2067.978,-460.261,-137.549,1.5
295.137,269.495,-2071.494,-460.920,-137.746,1.5
291.709,268.835,-2074.921,-461.579,-137.943,1.5
288.194,268.154,-2078.437,-462.261,-138.147,1.5
284.854,267.451,-2081.777,-462.964,-138.357,1.5
281.250,266.660,-2085.381,-463.755,-138.593,1.5
277.822,265.935,-2088.808,-464.480,-138.810,1.5
274.307,265.188,-2092.324,-465.227,-139.033,1.5
270.879,264.397,-2095.751,-466.018,-139.270,1.5
267.452,263.650,-2099.179,-466.765,-139.493,1.5
263.936,262.859,-2102.695,-467.556,-139.729,1.5
260.596,262.024,-2106.035,-468.391,-139.979,1.5
257.168,261.277,-2109.463,-469.138,-140.202,1.5
253.828,260.486,-2112.802,-469.929,-140.439,1.5
250.313,259.673,-2116.318,-470.742,-140.682,1.5
246.973,258.948,-2119.658,-471.467,-140.898,1.5
243.457,258.179,-2123.173,-472.236,-141.128,1.5
240.030,257.410,-2126.601,-473.005,-141.358,1.5
236.602,256.619,-2130.029,-473.796,-141.594,1.5
233.262,255.784,-2133.369,-474.631,-141.844,1.5
229.834,254.993,-2136.796,-475.422,-142.080,1.5
226.582,254.246,-2140.048,-476.169,-142.304,1.5
223.067,253.433,-2143.564,-476.982,-142.546,1.5
219.551,252.686,-2147.080,-477.729,-142.770,1.5
216.123,251.895,-2150.508,-478.520,-143.006,1.5
212.608,251.104,-2154.023,-479.311,-143.243,1.5
209.268,250.378,-2157.363,-480.037,-143.459,1.5
205.840,249.609,-2160.791,-480.806,-143.689,1.5
202.412,248.753,-2164.218,-481.662,-143.945,1.5
199.073,248.071,-2167.558,-482.344,-144.149,1.5
195.645,247.280,-2170.986,-483.135,-144.385,1.5
192.041,246.423,-2174.590,-483.992,-144.641,1.5
188.702,245.632,-2177.929,-484.783,-144.878,1.5
185.274,244.819,-2181.357,-485.596,-145.121,1.6
181.846,244.028,-2184.785,-486.387,-145.357,1.6
178.418,243.391,-2188.213,-487.024,-145.547,1.6
174.990,242.644,-2191.640,-487.771,-145.771,1.6
171.914,242.073,-2194.716,-488.342,-145.941,1.6
168.662,241.348,-2197.968,-489.067,-146.158,1.6
165.323,240.579,-2201.308,-489.836,-146.388,1.6
161.631,239.546,-2205.000,-490.869,-146.697,1.6
158.203,238.535,-2208.427,-491.880,-146.999,1.6
154.600,237.766,-2212.031,-492.649,-147.228,1.6
151.172,237.283,-2215.458,-493.132,-147.373,1.6
147.832,236.712,-2218.798,-493.704,-147.544,1.6
144.405,236.206,-2222.226,-494.209,-147.695,1.6
140.977,235.591,-2225.654,-494.824,-147.878,1.6
137.813,234.910,-2228.818,-495.505,-148.082,1.6
134.385,234.185,-2232.246,-496.230,-148.299,1.6
131.045,233.394,-2235.586,-497.021,-148.535,1.6
127.793,232.734,-2238.837,-497.681,-148.732,1.6
124.278,232.031,-2242.353,-498.384,-148.942,1.6
120.938,231.328,-2245.693,-499.087,-149.152,1.6
117.598,230.581,-2249.033,-499.834,-149.376,1.6
114.258,229.878,-2252.373,-500.537,-149.586,1.6
110.918,229.197,-2255.712,-501.218,-149.789,1.6
107.578,228.450,-2259.052,-501.965,-150.013,1.6
104.063,227.791,-2262.568,-502.624,-150.210,1.6
100.635,227.109,-2265.996,-503.306,-150.413,1.6
97.383,226.472,-2269.248,-503.943,-150.604,1.6
93.955,225.791,-2272.675,-504.624,-150.807,1.6
90.704,225.022,-2275.927,-505.393,-151.037,1.6
87.276,224.341,-2279.355,-506.074,-151.241,1.6
83.848,223.506,-2282.783,-506.909,-151.490,1.6
80.508,222.671,-2286.123,-507.744,-151.740,1.6
76.992,221.902,-2289.638,-508.513,-151.969,1.6
73.477,220.979,-2293.154,-509.436,-152.245,1.6
69.961,220.078,-2296.670,-510.337,-152.514,1.6
66.446,219.199,-2300.185,-511.216,-152.777,1.6
62.754,218.255,-2303.876,-512.161,-153.059,1.6
59.063,217.398,-2307.568,-513.018,-153.316,1.6
55.459,216.541,-2311.171,-513.874,-153.572,1.6
51.768,215.684,-2314.863,-514.731,-153.828,1.6
48.252,214.937,-2318.378,-515.478,-154.051,1.6
44.561,214.014,-2322.070,-516.401,-154.327,1.6
40.957,213.179,-2325.674,-517.236,-154.576,1.7
37.442,212.366,-2329.189,-518.049,-154.819,1.7
33.926,211.553,-2332.705,-518.862,-155.062,1.7
30.499,210.718,-2336.132,-519.697,-155.312,1.7
26.983,209.839,-2339.648,-520.576,-155.574,1.7
23.555,209.004,-2343.076,-521.411,-155.824,1.7
20.039,208.169,-2346.591,-522.246,-156.074,1.7
16.612,207.334,-2350.019,-523.081,-156.323,1.7
13.272,206.499,-2353.359,-523.916,-156.573,1.7
9.844,205.686,-2356.787,-524.729,-156.816,1.7
6.417,204.917,-2360.214,-525.498,-157.045,1.7
2.989,204.170,-2363.642,-526.245,-157.269,1.7
359.561,203.423,-2367.070,-526.992,-157.492,1.7
356.133,202.632,-2370.498,-527.783,-157.728,1.7
352.706,201.863,-2373.925,-528.552,-157.958,1.7
349.190,201.072,-2377.441,-529.343,-158.195,1.7
345.762,200.325,-2380.869,-530.090,-158.418,1.7
342.247,199.578,-2384.384,-530.837,-158.641,1.7
338.906,198.853,-2387.724,-531.562,-158.858,1.7
335.391,198.040,-2391.240,-532.375,-159.101,1.7
331.875,197.293,-2394.755,-533.122,-159.324,1.7
328.447,196.524,-2398.183,-533.892,-159.554,1.7
325.108,195.820,-2401.523,-534.595,-159.764,1.7
321.592,195.161,-2405.039,-535.254,-159.961,1.7
318.252,194.502,-2408.378,-535.913,-160.158,1.7
314.824,193.799,-2411.806,-536.616,-160.368,1.7
311.309,193.052,-2415.322,-537.363,-160.591,1.7
307.881,192.327,-2418.750,-538.088,-160.808,1.7
304.365,191.624,-2422.265,-538.791,-161.018,1.7
300.938,190.920,-2425.693,-539.495,-161.228,1.7
297.422,190.195,-2429.208,-540.220,-161.445,1.7
293.907,189.492,-2432.724,-540.923,-161.655,1.7
290.479,188.679,-2436.152,-541.736,-161.898,1.7
287.139,187.932,-2439.492,-542.483,-162.121,1.7
283.711,187.141,-2442.919,-543.274,-162.358,1.7
280.283,186.394,-2446.347,-544.021,-162.581,1.7
276.944,185.559,-2449.687,-544.856,-162.831,1.7
273.604,184.680,-2453.027,-545.735,-163.093,1.7
270.088,183.889,-2456.542,-546.526,-163.330,1.7
266.660,183.120,-2459.970,-547.295,-163.559,1.7
263.233,182.395,-2463.398,-548.020,-163.776,1.7
259.805,181.626,-2466.826,-548.789,-164.006,1.8
256.465,180.835,-2470.166,-549.580,-164.242,1.8
252.950,180.066,-2473.681,-550.349,-164.472,1.8
249.610,179.363,-2477.021,-551.052,-164.682,1.8
246.094,178.682,-2480.537,-551.733,-164.886,1.8
242.666,177.935,-2483.965,-552.480,-165.109,1.8
239.239,177.188,-2487.392,-553.227,-165.332,1.8
235.811,176.441,-2490.820,-553.975,-165.556,1.8
232.383,175.671,-2494.248,-554.744,-165.785,1.8
228.955,174.946,-2497.675,-555.469,-166.002,1.8
225.528,174.133,-2501.103,-556.282,-166.245,1.8
222.100,173.386,-2504.531,-557.029,-166.468,1.8
218.672,172.595,-2507.958,-557.820,-166.705,1.8
215.157,171.826,-2511.474,-558.589,-166.935,1.8
211.641,171.035,-2514.990,-559.380,-167.171,1.8
208.213,170.222,-2518.417,-560.193,-167.414,1.8
204.873,169.497,-2521.757,-560.918,-167.631,1.8
201.358,168.838,-2525.273,-561.577,-167.828,1.8
198.106,168.113,-2528.525,-562.302,-168.044,1.8
194.854,167.498,-2531.777,-562.917,-168.228,1.8
191.690,166.817,-2534.941,-563.598,-168.432,1.8
188.350,165.982,-2538.281,-564.434,-168.681,1.8
184.834,165.103,-2541.796,-565.312,-168.944,1.8
181.055,163.960,-2545.576,-566.455,-169.285,1.8
177.451,163.081,-2549.179,-567.334,-169.548,1.8
173.936,162.422,-2552.695,-567.993,-169.745,1.8
170.596,161.785,-2556.035,-568.630,-169.936,1.8
167.168,161.170,-2559.462,-569.245,-170.119,1.8
163.740,160.554,-2562.890,-569.861,-170.303,1.8
160.401,159.807,-2566.230,-570.608,-170.526,1.8
157.237,159.104,-2569.394,-571.311,-170.737,1.8
153.809,158.291,-2572.822,-572.124,-170.980,1.8
150.381,157.456,-2576.250,-572.959,-171.229,1.8
147.129,156.753,-2579.501,-573.662,-171.439,1.8
143.614,155.940,-2583.017,-574.475,-171.682,1.8
140.274,155.171,-2586.357,-575.244,-171.912,1.8
136.846,154.424,-2589.785,-575.991,-172.135,1.8
133.506,153.655,-2593.125,-576.760,-172.365,1.8
130.079,152.886,-2596.552,-577.529,-172.595,1.8
126.651,152.227,-2599.980,-578.188,-172.792,1.8
123.223,151.524,-2603.408,-578.892,-173.002,1.8
119.971,150.864,-2606.660,-579.551,-173.199,1.9
116.543,150.205,-2610.087,-580.210,-173.396,1.9
113.116,149.480,-2613.515,-580.935,-173.613,1.9
109.864,148.843,-2616.767,-581.572,-173.803,1.9
106.524,148.118,-2620.107,-582.297,-174.020,1.9
103.096,147.437,-2623.535,-582.978,-174.223,1.9
99.756,146.733,-2626.875,-583.682,-174.434,1.9
96.504,145.986,-2630.126,-584.429,-174.657,1.9
93.077,145.217,-2633.554,-585.198,-174.887,1.9
89.737,144.426,-2636.894,-585.989,-175.123,1.9
86.397,143.613,-2640.234,-586.802,-175.366,1.9
82.881,142.800,-2643.750,-587.615,-175.609,1.9
79.453,142.031,-2647.177,-588.384,-175.839,1.9
75.938,141.196,-2650.693,-589.219,-176.088,1.9
72.510,140.405,-2654.121,-590.010,-176.325,1.9
68.995,139.570,-2657.636,-590.845,-176.574,1.9
65.303,138.714,-2661.328,-591.702,-176.830,1.9
61.787,137.878,-2664.843,-592.537,-177.080,1.9
58.184,137.044,-2668.447,-593.371,-177.329,1.9
54.492,136.187,-2672.138,-594.228,-177.586,1.9
50.889,135.286,-2675.742,-595.129,-177.855,1.9
47.373,134.429,-2679.257,-595.986,-178.111,1.9
43.682,133.572,-2682.949,-596.843,-178.367,1.9
40.079,132.693,-2686.552,-597.722,-178.630,1.9
36.739,131.858,-2689.892,-598.557,-178.879,1.9
33.135,131.001,-2693.496,-599.414,-179.135,1.9
29.795,130.144,-2696.835,-600.271,-179.391,1.9
26.280,129.353,-2700.351,-601.062,-179.628,1.9
22.676,128.562,-2703.955,-601.853,-179.864,1.9
19.336,127.749,-2707.294,-602.666,-180.107,1.9
15.821,126.980,-2710.810,-603.435,-180.337,1.9
12.393,126.211,-2714.238,-604.204,-180.567,1.9
8.877,125.376,-2717.753,-605.039,-180.816,1.9
5.450,124.629,-2721.181,-605.786,-181.040,1.9
1.934,123.838,-2724.697,-606.577,-181.276,1.9
358.506,123.091,-2728.125,-607.324,-181.499,1.9
354.990,122.322,-2731.640,-608.093,-181.729,1.9
351.563,121.531,-2735.068,-608.884,-181.965,1.9
348.135,120.784,-2738.496,-609.631,-182.189,1.9
344.708,120.081,-2741.923,-610.334,-182.399,1.9
341.192,119.334,-2745.439,-611.081,-182.622,2.0
337.852,118.630,-2748.779,-611.785,-182.832,2.0
334.336,117.883,-2752.294,-612.532,-183.055,2.0
330.908,117.114,-2755.722,-613.301,-183.285,2.0
327.481,116.367,-2759.150,-614.048,-183.509,2.0
323.965,115.642,-2762.666,-614.773,-183.725,2.0
320.362,114.873,-2766.269,-615.542,-183.955,2.0
317.022,114.104,-2769.609,-616.311,-184.185,2.0
313.506,113.225,-2773.125,-617.190,-184.448,2.0
310.079,112.390,-2776.552,-618.025,-184.697,2.0
306.739,111.621,-2779.892,-618.794,-184.927,2.0
303.311,110.852,-2783.320,-619.563,-185.157,2.0
299.883,110.061,-2786.748,-620.354,-185.393,2.0
296.543,109.160,-2790.087,-621.255,-185.662,2.0
293.116,108.325,-2793.515,-622.090,-185.912,2.0
289.688,107.534,-2796.943,-622.881,-186.148,2.0
286.348,106.743,-2800.283,-623.672,-186.385,2.0
282.833,105.974,-2803.798,-624.441,-186.615,2.0
279.581,105.183,-2807.050,-625.232,-186.851,2.0
276.065,104.436,-2810.566,-625.979,-187.074,2.0
272.637,103.733,-2813.994,-626.682,-187.284,2.0
269.209,102.964,-2817.421,-627.451,-187.514,2.0
265.958,102.261,-2820.673,-628.154,-187.724,2.0
262.442,101.448,-2824.189,-628.967,-187.967,2.0
258.926,100.657,-2827.705,-629.758,-188.204,2.0
255.586,99.910,-2831.044,-630.505,-188.427,2.0
252.071,99.119,-2834.560,-631.296,-188.663,2.0
248.731,98.328,-2837.900,-632.087,-188.900,2.0
245.215,97.559,-2841.416,-632.856,-189.130,2.0
241.700,96.746,-2844.931,-633.669,-189.372,2.0
238.272,95.955,-2848.359,-634.460,-189.609,2.0
234.844,95.208,-2851.787,-635.207,-189.832,2.0
231.329,94.373,-2855.302,-636.042,-190.082,2.0
227.989,93.648,-2858.642,-636.768,-190.298,2.0
224.473,93.010,-2862.158,-637.405,-190.489,2.0
221.045,92.285,-2865.585,-638.130,-190.705,2.0
217.881,91.846,-2868.750,-638.569,-190.837,2.0
214.717,91.121,-2871.914,-639.294,-191.053,2.0
211.290,90.374,-2875.341,-640.041,-191.277,2.0
207.774,89.429,-2878.857,-640.986,-191.559,2.0
204.083,88.352,-2882.548,-642.063,-191.881,2.1
200.391,87.319,-2886.240,-643.096,-192.190,2.1
196.875,86.748,-2889.755,-643.667,-192.360,2.1
193.360,86.089,-2893.271,-644.326,-192.557,2.1
190.020,85.474,-2896.611,-644.941,-192.741,2.1
186.592,84.858,-2900.039,-645.557,-192.925,2.1
183.252,84.133,-2903.378,-646.282,-193.142,2.1
179.913,83.386,-2906.718,-647.029,-193.365,2.1
176.749,82.639,-2909.882,-647.776,-193.588,2.1
173.321,81.804,-2913.310,-648.611,-193.838,2.1
169.805,81.035,-2916.826,-649.380,-194.068,2.1
166.465,80.266,-2920.166,-650.149,-194.297,2.1
163.038,79.453,-2923.593,-650.962,-194.540,2.1
159.698,78.684,-2926.933,-651.731,-194.770,2.1
156.182,77.959,-2930.449,-652.456,-194.987,2.1
152.842,77.212,-2933.789,-653.203,-195.210,2.1
149.415,76.509,-2937.216,-653.906,-195.420,2.1
146.075,75.828,-2940.556,-654.587,-195.624,2.1
142.559,75.103,-2944.072,-655.312,-195.841,2.1
139.131,74.421,-2947.500,-655.994,-196.044,2.1
135.879,73.718,-2950.751,-656.697,-196.254,2.1
132.452,72.993,-2954.179,-657.422,-196.471,2.1
129.112,72.246,-2957.519,-658.169,-196.694,2.1
125.772,71.455,-2960.859,-658.960,-196.931,2.1
122.432,70.796,-2964.198,-659.619,-197.128,2.1
119.092,70.093,-2967.539,-660.322,-197.338,2.1
115.752,69.368,-2970.878,-661.047,-197.554,2.1
112.325,68.665,-2974.306,-661.750,-197.764,2.1
109.073,67.786,-2977.558,-662.629,-198.027,2.1
105.645,67.017,-2980.986,-663.398,-198.257,2.1
102.217,66.248,-2984.414,-664.167,-198.487,2.1
98.965,65.479,-2987.666,-664.936,-198.717,2.1
95.538,64.732,-2991.093,-665.683,-198.940,2.1
92.198,63.941,-2994.433,-666.474,-199.176,2.1
88.858,63.150,-2997.773,-667.266,-199.413,2.1
85.518,62.380,-3001.113,-668.035,-199.643,2.1
82.002,61.589,-3004.628,-668.826,-199.879,2.1
78.575,60.776,-3008.056,-669.639,-200.122,2.1
75.147,59.985,-3011.484,-670.430,-200.358,2.1
71.631,59.085,-3015.000,-671.330,-200.628,2.1
68.116,58.294,-3018.515,-672.121,-200.864,2.1
64.512,57.437,-3022.119,-672.978,-201.120,2.1
60.997,56.536,-3025.634,-673.879,-201.389,2.2
57.393,55.657,-3029.238,-674.758,-201.652,2.2
53.702,54.734,-3032.929,-675.681,-201.928,2.2
50.186,53.877,-3036.445,-676.538,-202.184,2.2
46.583,53.042,-3040.048,-677.373,-202.433,2.2
42.891,52.229,-3043.740,-678.186,-202.676,2.2
39.288,51.372,-3047.343,-679.043,-202.932,2.2
35.772,50.581,-3050.859,-679.834,-203.169,2.2
32.168,49.746,-3054.462,-680.669,-203.418,2.2
28.653,48.933,-3057.978,-681.482,-203.661,2.2
25.225,48.164,-3061.406,-682.251,-203.891,2.2
21.621,47.329,-3065.009,-683.086,-204.141,2.2
18.282,46.516,-3068.349,-683.899,-204.384,2.2
14.766,45.725,-3071.865,-684.690,-204.620,2.2
11.250,44.912,-3075.380,-685.503,-204.863,2.2
7.911,44.187,-3078.720,-686.228,-205.080,2.2
4.395,43.418,-3082.236,-686.997,-205.309,2.2
0.967,42.671,-3085.664,-687.744,-205.533,2.2
357.452,41.924,-3089.179,-688.491,-205.756,2.2
353.936,41.155,-3092.695,-689.260,-205.986,2.2
350.508,40.386,-3096.122,-690.029,-206.216,2.2
346.993,39.661,-3099.638,-690.754,-206.432,2.2
343.477,38.870,-3103.154,-691.545,-206.669,2.2
339.961,38.079,-3106.669,-692.336,-206.905,2.2
336.534,37.244,-3110.097,-693.171,-207.155,2.2
333.106,36.409,-3113.525,-694.006,-207.404,2.2
329.678,35.596,-3116.953,-694.819,-207.647,2.2
326.338,34.827,-3120.292,-695.588,-207.877,2.2
322.911,34.080,-3123.720,-696.335,-208.100,2.2
319.483,33.157,-3127.148,-697.258,-208.376,2.2
316.231,32.278,-3130.400,-698.137,-208.639,2.2
312.715,31.443,-3133.916,-698.972,-208.888,2.2
309.375,30.608,-3137.255,-699.807,-209.138,2.2
305.948,29.817,-3140.683,-700.598,-209.374,2.2
302.432,29.004,-3144.199,-701.411,-209.617,2.2
299.092,28.235,-3147.539,-702.180,-209.847,2.2
295.577,27.510,-3151.054,-702.905,-210.064,2.2
292.237,26.763,-3154.394,-703.652,-210.287,2.2
288.809,25.994,-3157.822,-704.421,-210.517,2.2
285.469,25.225,-3161.162,-705.190,-210.747,2.3
282.041,24.390,-3164.589,-706.025,-210.996,2.3
278.614,23.665,-3168.017,-706.750,-211.213,2.3
275.186,22.874,-3171.445,-707.541,-211.449,2.3
271.670,22.017,-3174.960,-708.398,-211.705,2.3
268.418,21.270,-3178.212,-709.145,-211.929,2.3
264.903,20.479,-3181.728,-709.936,-212.165,2.3
261.387,19.644,-3185.244,-710.771,-212.414,2.3
257.959,18.897,-3188.671,-711.518,-212.638,2.3
254.532,18.128,-3192.099,-712.288,-212.868,2.3
251.016,17.402,-3195.615,-713.013,-213.084,2.3
247.676,16.853,-3198.954,-713.562,-213.248,2.3
244.161,16.150,-3202.470,-714.265,-213.459,2.3
240.997,15.733,-3205.634,-714.682,-213.583,2.3
237.745,15.183,-3208.886,-715.232,-213.747,2.3
234.405,14.414,-3212.226,-716.001,-213.977,2.3
230.889,13.491,-3215.742,-716.924,-214.253,2.3
227.198,12.415,-3219.433,-718.000,-214.575,2.3
223.506,11.338,-3223.124,-719.077,-214.897,2.3
219.903,10.767,-3226.728,-719.648,-215.067,2.3
216.563,10.173,-3230.068,-720.242,-215.245,2.3
212.959,9.624,-3233.671,-720.791,-215.409,2.3
209.532,9.009,-3237.099,-721.406,-215.593,2.3
206.192,8.328,-3240.439,-722.087,-215.796,2.3
202.940,7.559,-3243.691,-722.856,-216.026,2.3
199.600,6.790,-3247.031,-723.625,-216.256,2.3
196.260,6.021,-3250.371,-724.394,-216.486,2.3
192.745,5.230,-3253.886,-725.185,-216.722,2.3
189.405,4.483,-3257.226,-725.933,-216.945,2.3
185.977,3.692,-3260.654,-726.723,-217.182,2.3
182.461,2.901,-3264.169,-727.515,-217.418,2.3
179.034,2.197,-3267.597,-728.218,-217.628,2.3
175.606,1.428,-3271.025,-728.987,-217.858,2.3
172.266,0.747,-3274.365,-729.668,-218.062,2.3
168.750,0.066,-3277.880,-730.349,-218.265,2.3
165.411,359.407,-3281.220,-731.008,-218.462,2.3
161.895,358.682,-3284.736,-731.733,-218.679,2.3
158.555,357.979,-3288.076,-732.436,-218.889,2.3
155.127,357.276,-3291.503,-733.140,-219.099,2.3
151.788,356.528,-3294.843,-733.887,-219.322,2.3
148.448,355.803,-3298.183,-734.612,-219.539,2.3
145.108,355.122,-3301.523,-735.293,-219.743,2.3
141.592,354.419,-3305.039,-735.996,-219.953,2.3
138.252,353.694,-3308.378,-736.721,-220.170,2.4
134.913,352.969,-3311.718,-737.446,-220.386,2.4
131.485,352.178,-3315.146,-738.237,-220.623,2.4
128.145,351.475,-3318.486,-738.940,-220.833,2.4
124.717,350.750,-3321.914,-739.665,-221.049,2.4
121.377,350.002,-3325.253,-740.413,-221.273,2.4
118.038,349.277,-3328.593,-741.138,-221.489,2.4
